"source_path","seed_path","classification","action","reason","source_sha256","seed_sha256"
"src/mind_runtime/pipeline/fake_agent.py","src/mind_runtime/pipeline/fake_agent.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","975f7432251584354e5ab1f0ab00d90dd28775f60d418e1f233a6055cdb6887b","975f7432251584354e5ab1f0ab00d90dd28775f60d418e1f233a6055cdb6887b"
"src/mind_runtime/pipeline/orchestrator.py","src/mind_runtime/pipeline/orchestrator.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","dd3e3999a684360575a86b4e500901e73056082faafa595f7dde387bbf12f567","dd3e3999a684360575a86b4e500901e73056082faafa595f7dde387bbf12f567"
"src/mind_runtime/pipeline/ports.py","src/mind_runtime/pipeline/ports.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","3633d5aa009e0a2f2233a84b254d29815fecb195db0f54b88e927c54587cc5f9","3633d5aa009e0a2f2233a84b254d29815fecb195db0f54b88e927c54587cc5f9"
"src/mind_runtime/pipeline/receipts.py","src/mind_runtime/pipeline/receipts.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","ca2835cbd9e7f4ec4898bdb1425c9dad5d03f4cfcdd3c9040f15ee8f3cb08262","ca2835cbd9e7f4ec4898bdb1425c9dad5d03f4cfcdd3c9040f15ee8f3cb08262"
"src/mind_runtime/pipeline/stubs.py","src/mind_runtime/pipeline/stubs.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","653a63971f93ca7da080c55c0b4f0edf740ca038f4bc9230f90c74af7eda502a","653a63971f93ca7da080c55c0b4f0edf740ca038f4bc9230f90c74af7eda502a"
"src/mind_runtime/pipeline/trace.py","src/mind_runtime/pipeline/trace.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","bf6131ef3de7fe4897edf6eeed7103e2ac4fdc8f3ff48d70ac4283695a13d003","bf6131ef3de7fe4897edf6eeed7103e2ac4fdc8f3ff48d70ac4283695a13d003"
"src/mind_runtime/projection/__init__.py","src/mind_runtime/projection/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","09ecb6a3617abe0c1174a0af9d5e321a4381f3a08aacb1ef073ebecb98d86f06","09ecb6a3617abe0c1174a0af9d5e321a4381f3a08aacb1ef073ebecb98d86f06"
"src/mind_runtime/projection/projector.py","src/mind_runtime/projection/projector.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e5e230e70462cde66129ea3f72998722494e9d4336b905c6e5a7c2b4087565f2","e5e230e70462cde66129ea3f72998722494e9d4336b905c6e5a7c2b4087565f2"
"src/mind_runtime/projection/store.py","src/mind_runtime/projection/store.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","137334aa720244f9d89000a4e8440b6bd01e8dcec5014e8c1fbaa9acc03e88db","137334aa720244f9d89000a4e8440b6bd01e8dcec5014e8c1fbaa9acc03e88db"
"src/mind_runtime/providers/__init__.py","src/mind_runtime/providers/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","b9e25b0e97acc70eeb2087035009a6091c83b99857d16f0dc46b17d8bb98072c","b9e25b0e97acc70eeb2087035009a6091c83b99857d16f0dc46b17d8bb98072c"
"src/mind_runtime/providers/clock.py","src/mind_runtime/providers/clock.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d44f885340a680f5fde2e448ad7dcdefb90713eabb080b7dbdb98c0150ccf0ff","d44f885340a680f5fde2e448ad7dcdefb90713eabb080b7dbdb98c0150ccf0ff"
"src/mind_runtime/replication/__init__.py","src/mind_runtime/replication/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","24cfda96348c2fa47478e2e92ea0a8d081de5132aca9ded1e36b8d8c1a7a42e7","24cfda96348c2fa47478e2e92ea0a8d081de5132aca9ded1e36b8d8c1a7a42e7"
"src/mind_runtime/replication/harness.py","src/mind_runtime/replication/harness.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1bddd73544422e425138542f5076f59b87eb191a063db4a44e6512c1b53531d3","1bddd73544422e425138542f5076f59b87eb191a063db4a44e6512c1b53531d3"
"src/mind_runtime/runtime_admission.py","src/mind_runtime/runtime_admission.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","cca23e1bc0a5d52128edf66627a9563206b73920cd34388f89e9d58c189f6a6a","cca23e1bc0a5d52128edf66627a9563206b73920cd34388f89e9d58c189f6a6a"
"src/mind_runtime/runtime_binding.py","src/mind_runtime/runtime_binding.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","b564386f038209251d7ed8d69fde0f18f28b0c49128883907a8e9dc16118b7aa","b564386f038209251d7ed8d69fde0f18f28b0c49128883907a8e9dc16118b7aa"
"src/mind_runtime/runtime_config.py","src/mind_runtime/runtime_config.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","af8c68783e98e306ae0ce4ef7024bc0c8035e1cb8c0776e403210b7e3999e976","af8c68783e98e306ae0ce4ef7024bc0c8035e1cb8c0776e403210b7e3999e976"
"src/mind_runtime/shadow/__init__.py","src/mind_runtime/shadow/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","434f2cb7d51b245d26f2014e27b02b0d4b99ae5cfaf3d583163b156670933948","434f2cb7d51b245d26f2014e27b02b0d4b99ae5cfaf3d583163b156670933948"
"src/mind_runtime/shadow/affect.py","src/mind_runtime/shadow/affect.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1818671c93202f909904b43a49212450508d2fe75e9bd1544ad44748b7562338","1818671c93202f909904b43a49212450508d2fe75e9bd1544ad44748b7562338"
"src/mind_runtime/shadow/backfill.py","src/mind_runtime/shadow/backfill.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d0ed01bb63c616aa5f96b0d0a35330b2e9e38a598dcccf7db26078b33394de21","d0ed01bb63c616aa5f96b0d0a35330b2e9e38a598dcccf7db26078b33394de21"
"src/mind_runtime/shadow/classifier.py","src/mind_runtime/shadow/classifier.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","5844e24d763786baf50075b7970798238ed94230ce3cc54ee9ce6b6db53736cd","5844e24d763786baf50075b7970798238ed94230ce3cc54ee9ce6b6db53736cd"
"src/mind_runtime/shadow/contracts.py","src/mind_runtime/shadow/contracts.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","f87595134263d41d1f3c958ab2db036805f2060adb81daf7ffa461c4bca7d67b","f87595134263d41d1f3c958ab2db036805f2060adb81daf7ffa461c4bca7d67b"
"src/mind_runtime/shadow/daemon.py","src/mind_runtime/shadow/daemon.py","SANITIZE_REQUIRED","INCLUDE_SANITIZED","Portable seed copy removes fixed machine path or hardens local-data ignore policy; canonical source remains unchanged.","ecdd0cb534a6e4b590f4463e05117dac14b9d2d217a415cc2b37a4eaa834cffe","312f20d6869e9775789d6c1c19a962a0b200344628a9827a6a6f66cfaaffd628"
"src/mind_runtime/shadow/egress.py","src/mind_runtime/shadow/egress.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d69be6a3e5be60c7b8ecb75f2d0d361935de2185e680be4ca5cb58bdcb5ee6af","d69be6a3e5be60c7b8ecb75f2d0d361935de2185e680be4ca5cb58bdcb5ee6af"
"src/mind_runtime/shadow/learn.py","src/mind_runtime/shadow/learn.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d0ccaf85398cd80ec4490bfdbacf41defd07ea612455f6738e7f2524ace47da9","d0ccaf85398cd80ec4490bfdbacf41defd07ea612455f6738e7f2524ace47da9"
"src/mind_runtime/shadow/legacy_dto.py","src/mind_runtime/shadow/legacy_dto.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","b01d0bf867f74d31fc33107598fd760f4c22a39c2f16e2c44022d8c872a670e2","b01d0bf867f74d31fc33107598fd760f4c22a39c2f16e2c44022d8c872a670e2"
"src/mind_runtime/shadow/legacy_import.py","src/mind_runtime/shadow/legacy_import.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","874a6f3b8caff4f4289640e241c6effb77d821d792d561e6eba1d633386f0e82","874a6f3b8caff4f4289640e241c6effb77d821d792d561e6eba1d633386f0e82"
"src/mind_runtime/shadow/legacy_reader.py","src/mind_runtime/shadow/legacy_reader.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","6a5c004926d8c49752fe12a371b7cc20a94c2290c991f256468255a6e1e57cf6","6a5c004926d8c49752fe12a371b7cc20a94c2290c991f256468255a6e1e57cf6"
"src/mind_runtime/shadow/production_wiring.py","src/mind_runtime/shadow/production_wiring.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","53fcfafe40ee98af4edf7702578c20e352ca761128cd9667a312082bad2ed1d4","53fcfafe40ee98af4edf7702578c20e352ca761128cd9667a312082bad2ed1d4"
"src/mind_runtime/shadow/redaction.py","src/mind_runtime/shadow/redaction.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","efc331dcd2cfb409c5e97c58185e7d6329a314213d4ab72630d93155851722cf","efc331dcd2cfb409c5e97c58185e7d6329a314213d4ab72630d93155851722cf"
"src/mind_runtime/shadow/runner.py","src/mind_runtime/shadow/runner.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e7a39efc8b54ee5270468fef27d9055c96b95de5acb4e87e9e126a8f893456e6","e7a39efc8b54ee5270468fef27d9055c96b95de5acb4e87e9e126a8f893456e6"
"src/mind_runtime/shadow/runtime_loop.py","src/mind_runtime/shadow/runtime_loop.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","3ecc7932e4bdf4cc4994515b88822b66279c78c820d66ebde8167414b0d3b667","3ecc7932e4bdf4cc4994515b88822b66279c78c820d66ebde8167414b0d3b667"
"src/mind_runtime/shadow/semantic_eval.py","src/mind_runtime/shadow/semantic_eval.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","89b67083ea6f88cd7f2ed46a485f0444d61ae3c081bb87aa6c638897baafe6b0","89b67083ea6f88cd7f2ed46a485f0444d61ae3c081bb87aa6c638897baafe6b0"
"src/mind_runtime/shadow/snapshot.py","src/mind_runtime/shadow/snapshot.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d43d51ffbe48b1f13551c96d14eedd049c0c1fd827d15e259e91cc6e7d204a6a","d43d51ffbe48b1f13551c96d14eedd049c0c1fd827d15e259e91cc6e7d204a6a"
"src/mind_runtime/shadow/source_bridge.py","src/mind_runtime/shadow/source_bridge.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","62bc1ab51a854bb2ef12db1315b3acf09c17d83e29b6e4fc80fd806d9b4c9dfa","62bc1ab51a854bb2ef12db1315b3acf09c17d83e29b6e4fc80fd806d9b4c9dfa"
"src/mind_runtime/shadow/sources/__init__.py","src/mind_runtime/shadow/sources/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","5128cd8bb98c63372399eb1dec3f75d9d30cd4373be467d86bd8d5b029f2aff3","5128cd8bb98c63372399eb1dec3f75d9d30cd4373be467d86bd8d5b029f2aff3"
"src/mind_runtime/shadow/sources/hermes.py","src/mind_runtime/shadow/sources/hermes.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","995568075b74f92ea0fc3aa288a7695fd77aa453a6754bf1719ea2527333259b","995568075b74f92ea0fc3aa288a7695fd77aa453a6754bf1719ea2527333259b"
"src/mind_runtime/shadow/states.py","src/mind_runtime/shadow/states.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1d967f731b309fb12f22f14f072b8307d0c2effbf57005c8c46dc16b4586c289","1d967f731b309fb12f22f14f072b8307d0c2effbf57005c8c46dc16b4586c289"
"src/mind_runtime/shadow/store.py","src/mind_runtime/shadow/store.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","0d25c94b07d7a077afca54b5c8ef10d869c642eb6ce39c0f32690d7ca73e3209","0d25c94b07d7a077afca54b5c8ef10d869c642eb6ce39c0f32690d7ca73e3209"
"src/mind_runtime/shadow/sync.py","src/mind_runtime/shadow/sync.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","5ffb79877b2ac6c86358b01b634245a1b9f0748e4a3d1dc83560264913287f8f","5ffb79877b2ac6c86358b01b634245a1b9f0748e4a3d1dc83560264913287f8f"
"src/mind_runtime/situation/__init__.py","src/mind_runtime/situation/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","adcb3fcb9c329914eeb54083fac690d2700bd35c521d8f8a5024766617783281","adcb3fcb9c329914eeb54083fac690d2700bd35c521d8f8a5024766617783281"
"src/mind_runtime/situation/builder.py","src/mind_runtime/situation/builder.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","6ddf09b6e19b930c5808413c5f44b15d7feece7c7b87419ef6af678e7c348020","6ddf09b6e19b930c5808413c5f44b15d7feece7c7b87419ef6af678e7c348020"
"src/mind_runtime/situation/derived.py","src/mind_runtime/situation/derived.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","8be1317ea71e5e2b4f3dd4a8de3b27178584212d40ef222b28d6d1dc85d4723e","8be1317ea71e5e2b4f3dd4a8de3b27178584212d40ef222b28d6d1dc85d4723e"
"src/mind_runtime/situation/temporal.py","src/mind_runtime/situation/temporal.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","3e1c4a4e56a517d9239e34e87ff3fe399d075e90eedc4153a177a130fc6b7b4d","3e1c4a4e56a517d9239e34e87ff3fe399d075e90eedc4153a177a130fc6b7b4d"
"src/mind_runtime/slow_plasticity/__init__.py","src/mind_runtime/slow_plasticity/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1ca7139691a5b0512af4e35b34ce56095c36b396e5c6c246be3b42a293a6345f","1ca7139691a5b0512af4e35b34ce56095c36b396e5c6c246be3b42a293a6345f"
"src/mind_runtime/slow_plasticity/writer.py","src/mind_runtime/slow_plasticity/writer.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","a36adbf7ecd6f5485b2e6251280ca85758c937bfaf3307a6e993ccdecae136a7","a36adbf7ecd6f5485b2e6251280ca85758c937bfaf3307a6e993ccdecae136a7"
"src/mind_runtime/state/__init__.py","src/mind_runtime/state/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","edae8aace57d41171a914f8b4e58c96bb7dcf5f9495e7c436f99618dbcdf1e2e","edae8aace57d41171a914f8b4e58c96bb7dcf5f9495e7c436f99618dbcdf1e2e"
"src/mind_runtime/state/definitions.py","src/mind_runtime/state/definitions.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1dc639dfd1965ec31830c860e8daa979819a70e052fe156c11f9c808d7e195ea","1dc639dfd1965ec31830c860e8daa979819a70e052fe156c11f9c808d7e195ea"
"src/mind_runtime/state/ids.py","src/mind_runtime/state/ids.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d41e0b33c0c306f538d37ba85174e595549652cc0f0440e4d54a2fe223f66297","d41e0b33c0c306f538d37ba85174e595549652cc0f0440e4d54a2fe223f66297"
"src/mind_runtime/state/intents.py","src/mind_runtime/state/intents.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","cd7993a5afad3e93ed533a6d3d1c34caf9506f7fcb83059bd4622df223ccb484","cd7993a5afad3e93ed533a6d3d1c34caf9506f7fcb83059bd4622df223ccb484"
"src/mind_runtime/state/lifecycle.py","src/mind_runtime/state/lifecycle.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","2bcfad3e1cfa512c06d5ee703a709d5268d39f421b3ac6c6f09bdfd2af08456d","2bcfad3e1cfa512c06d5ee703a709d5268d39f421b3ac6c6f09bdfd2af08456d"
"src/mind_runtime/state/longitudinal.py","src/mind_runtime/state/longitudinal.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","8253c0d8060487ac63836dc6d7ad18cd3e5a74799489a6de8f7847c94982af9d","8253c0d8060487ac63836dc6d7ad18cd3e5a74799489a6de8f7847c94982af9d"
"src/mind_runtime/state/persistence.py","src/mind_runtime/state/persistence.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","13f9378cdf69ee9e5b6f288d56e0e1f15a7dde3bdcebbd26b7589a8a8b03acf2","13f9378cdf69ee9e5b6f288d56e0e1f15a7dde3bdcebbd26b7589a8a8b03acf2"
"src/mind_runtime/state/ports.py","src/mind_runtime/state/ports.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","864d7685e8863cac02fdff364aa2664c3b894052c93f31f7832483e955cef833","864d7685e8863cac02fdff364aa2664c3b894052c93f31f7832483e955cef833"
"src/mind_runtime/state/reconciler.py","src/mind_runtime/state/reconciler.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","3dbc5e165748529d5bbf28621bfba8ace044a7475acc6f5b6f43c5ec7a458555","3dbc5e165748529d5bbf28621bfba8ace044a7475acc6f5b6f43c5ec7a458555"
"src/mind_runtime/state/relevance.py","src/mind_runtime/state/relevance.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","51997a2829fd280acc0502f77a5761c48866c559ba7c182dd85b62fe109a5e37","51997a2829fd280acc0502f77a5761c48866c559ba7c182dd85b62fe109a5e37"
"src/mind_runtime/state/resolver.py","src/mind_runtime/state/resolver.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","31bf003ab886a18681258894bdf7128238c5951dc70335c1b2205e57165205a5","31bf003ab886a18681258894bdf7128238c5951dc70335c1b2205e57165205a5"
"src/mind_runtime/state/validity.py","src/mind_runtime/state/validity.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","29491dd959060112b4d052ad1b2059e7f2b6e11d9f01c46761bb134a13423315","29491dd959060112b4d052ad1b2059e7f2b6e11d9f01c46761bb134a13423315"
"src/mind_runtime/validation/__init__.py","src/mind_runtime/validation/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","9097fb7dfe95605f5b3b81cc3b10db292e2e35c8234e39dd57fe4022f4d14603","9097fb7dfe95605f5b3b81cc3b10db292e2e35c8234e39dd57fe4022f4d14603"
"src/mind_runtime/validation/composition.py","src/mind_runtime/validation/composition.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","aff65fa13b217245faa554dec4457c773675d92cd68c9f1ed7d049c74dc03da8","aff65fa13b217245faa554dec4457c773675d92cd68c9f1ed7d049c74dc03da8"
"src/mind_runtime/validation/contracts.py","src/mind_runtime/validation/contracts.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d035e3e810a70ff9322b3e5147559b6aa10fb6ff1be059d19d9bde21a3ed34d1","d035e3e810a70ff9322b3e5147559b6aa10fb6ff1be059d19d9bde21a3ed34d1"
"src/mind_runtime/validation/digest.py","src/mind_runtime/validation/digest.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","cd8c03cb1e0855079e04abf1f18a842e9bb692424352eab696cbf305d1f144c9","cd8c03cb1e0855079e04abf1f18a842e9bb692424352eab696cbf305d1f144c9"
"src/mind_runtime/validation/history_audit.py","src/mind_runtime/validation/history_audit.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","a8436e19edae7e9a5254aa9b504b5ae67bb01a08ec86ef28ed52549d52855b18","a8436e19edae7e9a5254aa9b504b5ae67bb01a08ec86ef28ed52549d52855b18"
"src/mind_runtime/validation/horizon.py","src/mind_runtime/validation/horizon.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","de560baedf675fa75b1f3d9cbfd7b0f39c89d04535238d91f36604642ee34df6","de560baedf675fa75b1f3d9cbfd7b0f39c89d04535238d91f36604642ee34df6"
"src/mind_runtime/validation/invariants.py","src/mind_runtime/validation/invariants.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","4c07a7293013847f1bcc67faaa7c2c79e3e904bad5a9615d12ec13ce349d955c","4c07a7293013847f1bcc67faaa7c2c79e3e904bad5a9615d12ec13ce349d955c"
"src/mind_runtime/validation/model_swap.py","src/mind_runtime/validation/model_swap.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","4938766b4b5a20a241495687426c591887dfb52eaa95f53173218a957d33b410","4938766b4b5a20a241495687426c591887dfb52eaa95f53173218a957d33b410"
"src/mind_runtime/validation/report.py","src/mind_runtime/validation/report.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","16f66f27868de6a6edc6a5753df6045287acd77e6f60c4b20867c8bab0e1a9b6","16f66f27868de6a6edc6a5753df6045287acd77e6f60c4b20867c8bab0e1a9b6"
"src/mind_runtime/validation/restart.py","src/mind_runtime/validation/restart.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d0ed6e71db6a5969640928b6490a2cb2edf5d2f1d4a224e3e3b71397996b735b","d0ed6e71db6a5969640928b6490a2cb2edf5d2f1d4a224e3e3b71397996b735b"
"src/mind_runtime/validation/schedule.py","src/mind_runtime/validation/schedule.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","aa6d92be3aedea5ab3df688109c2aee990fcebc3c81079c910770cf96772df11","aa6d92be3aedea5ab3df688109c2aee990fcebc3c81079c910770cf96772df11"
"src/observation_window/__init__.py","src/observation_window/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","f6ed1424abfa939d96ed425605344ebc07024650439773fd598d0be44048c4b3","f6ed1424abfa939d96ed425605344ebc07024650439773fd598d0be44048c4b3"
"src/observation_window/binding.py","src/observation_window/binding.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d56154b75ad5bd47292bc500fdc29444d8cfbaf2eb955e1564b9706bebb24c2c","d56154b75ad5bd47292bc500fdc29444d8cfbaf2eb955e1564b9706bebb24c2c"
"src/observation_window/binding_xiyue.py","src/observation_window/binding_xiyue.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","6bfbe817bfa5dce9dab6b2599bbf9ed72364a587aa2a39296730e7a58b1f2ca7","6bfbe817bfa5dce9dab6b2599bbf9ed72364a587aa2a39296730e7a58b1f2ca7"
"src/observation_window/causal_contracts.py","src/observation_window/causal_contracts.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e85ec7a190cef5d60843273bea434fcae0f3a71dadb56c66a2e8cfcbf9dabe76","e85ec7a190cef5d60843273bea434fcae0f3a71dadb56c66a2e8cfcbf9dabe76"
"src/observation_window/causal_trace.py","src/observation_window/causal_trace.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","4f1d410cb6d6bb71bfa5d7d0256f737bf3a5a4b24181e1c537507d01bdd3649d","4f1d410cb6d6bb71bfa5d7d0256f737bf3a5a4b24181e1c537507d01bdd3649d"
"src/observation_window/contracts.py","src/observation_window/contracts.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","e8e636654a34ec2c21a3480fcacfd6da902de059816653ef243d9ca39605c161","e8e636654a34ec2c21a3480fcacfd6da902de059816653ef243d9ca39605c161"
"src/observation_window/human_causal_trace.py","src/observation_window/human_causal_trace.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1f2a9091a6a26c1f3ae951a18dee78ae5643d62fa167e1e8604764504d5a8843","1f2a9091a6a26c1f3ae951a18dee78ae5643d62fa167e1e8604764504d5a8843"
"src/observation_window/live_runtime_trace.py","src/observation_window/live_runtime_trace.py","SANITIZE_REQUIRED","INCLUDE_SANITIZED","Portable seed copy removes fixed machine path or hardens local-data ignore policy; canonical source remains unchanged.","30d53deac1f0614935e182e35a1a5a16ac5a3920d105f5b499be9862fe0be4dc","07b69db7d6641ad014ea5280fb21b6f873c5bea9a475bea1c2039f1591f095e4"
"src/observation_window/live_trace.py","src/observation_window/live_trace.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","c08a2160fa02494fe5bf5812d457338980676ff0c0b2837e7ff77bdc0337d34c","c08a2160fa02494fe5bf5812d457338980676ff0c0b2837e7ff77bdc0337d34c"
"src/observation_window/ow3_ui.py","src/observation_window/ow3_ui.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","ef6a473efff031f2ee044d667586b1e89a206a7df6657adb96c7f64df67ebb7e","ef6a473efff031f2ee044d667586b1e89a206a7df6657adb96c7f64df67ebb7e"
"src/observation_window/provenance.py","src/observation_window/provenance.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d75c334945f83a8f8e43c4a11a4760f0f59b0cabb66a9039bbf53608431ae395","d75c334945f83a8f8e43c4a11a4760f0f59b0cabb66a9039bbf53608431ae395"
"src/observation_window/query_service.py","src/observation_window/query_service.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","bc1c2cd2f0d9b54b06e394e960850f72ee4a2f6953d2d6c46f02638076664df2","bc1c2cd2f0d9b54b06e394e960850f72ee4a2f6953d2d6c46f02638076664df2"
"src/observation_window/transient_trace_journal.py","src/observation_window/transient_trace_journal.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","1f36c59945d5a68ea6b31f317be5cda9466dcd116cbacf019e061b3491349695","1f36c59945d5a68ea6b31f317be5cda9466dcd116cbacf019e061b3491349695"
"src/observation_window/ui.py","src/observation_window/ui.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","d02b478075f3dc721e381dda55546caa2ce73eff90b2b37eaf48dd080e81ac5e","d02b478075f3dc721e381dda55546caa2ce73eff90b2b37eaf48dd080e81ac5e"
"src/observation_window/web/__init__.py","src/observation_window/web/__init__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","320af1b4f62d2d743617038cb59cf107917411e39935059c2b402163c10222fc","320af1b4f62d2d743617038cb59cf107917411e39935059c2b402163c10222fc"
"src/observation_window/web/__main__.py","src/observation_window/web/__main__.py","SOURCE_OK","INCLUDE_UNCHANGED","Canonical source/test/config file required for development or verification.","485b0a4773d91f1e177c313b780f41d0280bb0aec163ad4e39ece46a727ede93","485b0a4773d91f1e177c313b780f41d0280bb0aec163ad4e39ece46a727ede93"
